crew_id	role	movie_id
nm6872206	soundtrack	tt7529770
nm6872206	soundtrack	tt1426748
nm6872206	soundtrack	tt1333125
nm6872207	soundtrack	tt1524930
nm6872207	soundtrack	tt1333125
nm6872207	soundtrack	tt5580540
nm6872207	soundtrack	tt7529770
nm6872208	soundtrack	tt5580540
nm6872208	soundtrack	tt1333125
nm6872208	soundtrack	tt1524930
nm6872208	soundtrack	tt7529770
nm6882478	director,writer,assistant_director	tt10448542
nm6882478	director,writer,assistant_director	tt4116284
nm6882478	director,writer,assistant_director	tt3014284
nm6882478	director,writer,assistant_director	tt6190210
nm6947539	soundtrack	tt0368578
nm6947539	soundtrack	tt2637276
nm6947539	soundtrack	tt0361411
nm6947539	soundtrack	tt0257106
nm6952400	editorial_department,editor,producer	tt4247878
nm6952400	editorial_department,editor,producer	tt14992934
nm6952400	editorial_department,editor,producer	tt3014284
nm6952400	editorial_department,editor,producer	tt4116284
nm6998738	miscellaneous	tt0122353
nm6998738	miscellaneous	tt0257106
nm7011236	visual_effects,miscellaneous	tt3513498
nm7011236	visual_effects,miscellaneous	tt3014284
nm7011236	visual_effects,miscellaneous	tt5117670
nm7011236	visual_effects,miscellaneous	tt4116284
nm7041801	casting_department,casting_director,producer	tt9243946
nm7041801	casting_department,casting_director,producer	tt2548396
nm7041801	casting_department,casting_director,producer	tt1478839
nm7041801	casting_department,casting_director,producer	tt5867314
nm7105623	editorial_department,visual_effects,editor	tt1392190
nm7105623	editorial_department,visual_effects,editor	tt2404233
nm7105623	editorial_department,visual_effects,editor	tt4116284
nm7105623	editorial_department,visual_effects,editor	tt1418377
nm7135515	special_effects,art_department,camera_department	tt5052474
nm7135515	special_effects,art_department,camera_department	tt9243946
nm7135515	special_effects,art_department,camera_department	tt2479478
nm7135515	special_effects,art_department,camera_department	tt3315342
nm7158294	miscellaneous,camera_department,cinematographer	tt3014284
nm7158294	miscellaneous,camera_department,cinematographer	tt3513498
nm7158294	miscellaneous,camera_department,cinematographer	tt4116284
nm7158294	miscellaneous,camera_department,cinematographer	tt8050740
nm7219734	miscellaneous	tt0389790
nm7219734	miscellaneous	tt3070936
nm7219736	miscellaneous	tt0389790
nm7219736	miscellaneous	tt3070936
nm7242502	visual_effects,sound_department	tt0389790
nm7242502	visual_effects,sound_department	tt9112134
nm7242502	visual_effects,sound_department	tt0322389
nm7282583	visual_effects,miscellaneous	tt5117670
nm7282583	visual_effects,miscellaneous	tt3014284
nm7282583	visual_effects,miscellaneous	tt3513498
nm7282583	visual_effects,miscellaneous	tt4116284
nm7284342	art_department,art_director	tt7189226
nm7284342	art_department,art_director	tt1413492
nm7284342	art_department,art_director	tt9243946
nm7284342	art_department,art_director	tt0993840
nm7335963	visual_effects,art_department,director	tt2388771
nm7335963	visual_effects,art_department,director	tt3741700
nm7335963	visual_effects,art_department,director	tt4116284
nm7335963	visual_effects,art_department,director	tt1950186
nm7336431	actor,writer,producer	tt4116284
nm7336431	actor,writer,producer	tt8531222
nm7380865	camera_department,miscellaneous	tt0257106
nm7380865	camera_department,miscellaneous	tt3647498
nm7380865	camera_department,miscellaneous	tt4477976
nm7380865	camera_department,miscellaneous	tt4196848
nm7389524	costume_department,make_up_department	tt3829920
nm7389524	costume_department,make_up_department	tt9243946
nm7389524	costume_department,make_up_department	tt6412452
nm7389524	costume_department,make_up_department	tt10696784
nm7399040	visual_effects,animation_department	tt0424279
nm7399040	visual_effects,animation_department	tt0389790
nm7421861	visual_effects	tt4154664
nm7421861	visual_effects	tt3513498
nm7421861	visual_effects	tt3014284
nm7421861	visual_effects	tt4116284
nm7423234	art_department,art_director,miscellaneous	tt10514222
nm7423234	art_department,art_director,miscellaneous	tt5500218
nm7423234	art_department,art_director,miscellaneous	tt9140560
nm7423234	art_department,art_director,miscellaneous	tt9243946
nm7463167	actress,producer,miscellaneous	tt9243946
nm7463167	actress,producer,miscellaneous	tt6078288
nm7463167	actress,producer,miscellaneous	tt5024912
nm7463167	actress,producer,miscellaneous	tt10918452
nm7464685	art_department	tt5117670
nm7464685	art_department	tt4116284
nm7464685	art_department	tt3513498
nm7464685	art_department	tt3014284
nm7464712	visual_effects,animation_department	tt4116284
nm7464712	visual_effects,animation_department	tt5117670
nm7464712	visual_effects,animation_department	tt3014284
nm7464712	visual_effects,animation_department	tt3410834
nm7529071	miscellaneous	tt1608180
nm7529071	miscellaneous	tt0257106
nm7569215	art_department	tt3553442
nm7569215	art_department	tt9243946
nm7569215	art_department	tt1836037
nm7569215	art_department	tt3420504
nm7578239	visual_effects	tt3410834
nm7578239	visual_effects	tt4633694
nm7578239	visual_effects	tt1431045
nm7578239	visual_effects	tt4116284
nm7595140	soundtrack,actor	tt7529770
nm7595140	soundtrack,actor	tt1333125
nm7595140	soundtrack,actor	tt1524930
nm7595140	soundtrack,actor	tt5580540
nm7601233	miscellaneous,camera_department,casting_department	tt8755226
nm7601233	miscellaneous,camera_department,casting_department	tt9243946
nm7601233	miscellaneous,camera_department,casting_department	tt1628841
nm7601233	miscellaneous,camera_department,casting_department	tt3922818
nm7619149	soundtrack,actor	tt3949660
nm7619149	soundtrack,actor	tt4651520
nm7619149	soundtrack,actor	tt4116284
nm7619149	soundtrack,actor	tt9686708
nm7631990	miscellaneous,producer,writer	tt2316204
nm7631990	miscellaneous,producer,writer	tt2452200
nm7631990	miscellaneous,producer,writer	tt6292852
nm7631990	miscellaneous,producer,writer	tt4116284
nm7648461	art_department	tt1596343
nm7648461	art_department	tt0257106
nm7648461	art_department	tt0110475
nm7648461	art_department	tt3862750
nm7650868	animation_department,visual_effects	tt1211837
nm7650868	animation_department,visual_effects	tt3717252
nm7650868	animation_department,visual_effects	tt4633694
nm7650868	animation_department,visual_effects	tt4116284
nm7669875	art_department,camera_department	tt5132710
nm7669875	art_department,camera_department	tt1333125
nm7715457	music_department,composer	tt6722030
nm7715457	music_department,composer	tt4116284
nm7715457	music_department,composer	tt9742794
nm7715457	music_department,composer	tt4188440
nm7785467	visual_effects	tt4116284
nm7785467	visual_effects	tt4154796
nm7785467	visual_effects	tt4154756
nm7785467	visual_effects	tt1571234
nm7821744	animation_department	tt0389790
nm7821745	art_department	tt1482967
nm7821745	art_department	tt0389790
nm7821747	art_department	tt0389790
nm7821748	editorial_department	tt0389790
nm7821749	editorial_department	tt0389790
nm7821750	production_manager	tt0389790
nm7821751	production_manager	tt0389790
nm7821752	visual_effects	tt0389790
nm7821752	visual_effects	tt13961348
nm7821753	visual_effects	tt13961348
nm7821753	visual_effects	tt0389790
nm7821755	visual_effects	tt0389790
nm7821756	miscellaneous	tt0389790
nm7821756	miscellaneous	tt5926664
nm7821757	miscellaneous	tt0389790
nm7821758	miscellaneous	tt0389790
nm7821759	miscellaneous	tt0389790
nm7821760	miscellaneous	tt0389790
nm7821761	miscellaneous	tt0389790
nm7821762	miscellaneous	tt0389790
nm7821763	miscellaneous	tt0389790
nm7821770	animation_department	tt0389790
nm7821771	animation_department	tt0389790
nm7821772	production_manager	tt0389790
nm7821773	production_manager	tt0389790
nm7821774	production_manager	tt0389790
nm7821775	visual_effects	tt0389790
nm7821776	visual_effects	tt0389790
nm7821777	visual_effects,miscellaneous	tt0389790
nm7821777	visual_effects,miscellaneous	tt0441773
nm7821778	visual_effects	tt0389790
nm7821779	visual_effects	tt0389790
nm7821781	miscellaneous	tt0389790
nm7821782	miscellaneous	tt0389790
nm7821783	miscellaneous	tt0389790
nm7821784	miscellaneous	tt0389790
nm7821785	miscellaneous	tt0389790
nm7821786	miscellaneous	tt0389790
nm7821787	miscellaneous	tt0389790
nm7821788	miscellaneous	tt0389790
nm7821788	miscellaneous	tt0413267
nm7821789	miscellaneous	tt0389790
nm7821790	miscellaneous	tt0389790
nm7821791	producer,miscellaneous	tt7510774
nm7821791	producer,miscellaneous	tt0389790
nm7821792	miscellaneous	tt0389790
nm7821793	miscellaneous	tt0389790
nm7821794	miscellaneous	tt0389790
nm7821795	miscellaneous	tt0389790
nm7821796	miscellaneous	tt0389790
nm7821797	miscellaneous	tt0389790
nm7821798	miscellaneous	tt0389790
nm7821798	miscellaneous	tt0892782
nm7821799	miscellaneous	tt0389790
nm7821800	miscellaneous	tt0389790
nm7821801	miscellaneous	tt0389790
nm7821802	miscellaneous	tt0389790
nm7821803	miscellaneous	tt0389790
nm7821804	miscellaneous,director,writer	tt0389790
nm7821804	miscellaneous,director,writer	tt4677934
nm7821804	miscellaneous,director,writer	tt20934946
nm7821805	miscellaneous	tt0389790
nm7821806	miscellaneous	tt0389790
nm7821807	miscellaneous	tt0389790
nm7821808	editorial_department,miscellaneous	tt2473374
nm7821808	editorial_department,miscellaneous	tt0389790
nm7821809	miscellaneous	tt0389790
nm7821810	miscellaneous	tt0389790
nm7821811	miscellaneous	tt0389790
nm7821812	miscellaneous	tt0389790
nm7821812	miscellaneous	tt11608258
nm7821813	miscellaneous	tt0389790
nm7821814	miscellaneous	tt0389790
nm7821815	miscellaneous	tt0389790
nm7821816	miscellaneous	tt0389790
nm7821817	miscellaneous	tt0389790
nm7821818	miscellaneous	tt0389790
nm7821819	miscellaneous	tt0389790
nm7821820	miscellaneous	tt0389790
nm7821820	miscellaneous	tt5255092
nm7821821	miscellaneous	tt0389790
nm7821822	miscellaneous	tt0389790
nm7821823	miscellaneous	tt0389790
nm7821824	miscellaneous	tt0389790
nm7821825	miscellaneous	tt0389790
nm7821826	miscellaneous	tt0389790
nm7821827	miscellaneous	tt0389790
nm7821828	location_management,miscellaneous	tt1724970
nm7821828	location_management,miscellaneous	tt0389790
nm7821829	miscellaneous	tt0389790
nm7821829	miscellaneous	tt0892782
nm7821830	miscellaneous	tt0389790
nm7821831	miscellaneous	tt0892782
nm7821831	miscellaneous	tt0389790
nm7821832	miscellaneous	tt0389790
nm7821833	miscellaneous	tt0389790
nm7821839	miscellaneous	tt0389790
nm7821840	miscellaneous	tt0389790
nm7821841	miscellaneous	tt0389790
nm7821842	miscellaneous	tt0389790
nm7821843	miscellaneous	tt0389790
nm7821844	miscellaneous	tt0389790
nm7821844	miscellaneous	tt0892782
nm7821845	miscellaneous	tt0389790
nm7821846	miscellaneous	tt0389790
nm7821847	miscellaneous	tt0389790
nm7821849	miscellaneous	tt0389790
nm7821850	miscellaneous	tt0389790
nm7821851	miscellaneous	tt0389790
nm7821852	miscellaneous	tt0389790
nm7821853	miscellaneous	tt0389790
nm7821854	miscellaneous	tt0389790
nm7821855	miscellaneous	tt0389790
nm7821856	miscellaneous	tt0389790
nm7821857	miscellaneous	tt0389790
nm7821858	miscellaneous	tt0389790
nm7821859	miscellaneous	tt0389790
nm7821860	miscellaneous	tt0389790
nm7821861	miscellaneous	tt0389790
nm7821862	miscellaneous	tt0389790
nm7821863	miscellaneous	tt0389790
nm7821863	miscellaneous	tt0795174
nm7821864	miscellaneous	tt0389790
nm7821865	miscellaneous	tt0389790
nm7821866	miscellaneous	tt0389790
nm7821867	miscellaneous	tt0389790
nm7821868	miscellaneous	tt0389790
nm7821869	miscellaneous	tt0389790
nm7821869	miscellaneous	tt0892782
nm7821870	miscellaneous	tt0389790
nm7821871	miscellaneous	tt0389790
nm7821872	miscellaneous	tt0389790
nm7821873	miscellaneous	tt0389790
nm7821874	miscellaneous	tt0892782
nm7821874	miscellaneous	tt0389790
nm7821875	miscellaneous	tt0389790
nm7821876	miscellaneous	tt0389790
nm7821877	miscellaneous	tt0389790
nm7821878	miscellaneous	tt0389790
nm7821878	miscellaneous	tt0892782
nm7821879	miscellaneous	tt0389790
nm7821880	miscellaneous	tt0389790
nm7821881	miscellaneous	tt0389790
nm7821882	miscellaneous	tt0389790
nm7821883	miscellaneous	tt0389790
nm7821884	miscellaneous	tt0389790
nm7821885	miscellaneous	tt0389790
nm7821886	miscellaneous,executive	tt0389790
nm7821887	miscellaneous	tt0389790
nm7821888	miscellaneous	tt0389790
nm7821889	miscellaneous	tt0389790
nm7821890	miscellaneous	tt0389790
nm7912391	animation_department	tt4116284
nm7912391	animation_department	tt3691740
nm7912391	animation_department	tt3014284
nm7912391	animation_department	tt2788732
nm7971545	visual_effects	tt3513498
nm7971545	visual_effects	tt3014284
nm7971545	visual_effects	tt4116284
nm7971545	visual_effects	tt5117670
nm7984078	miscellaneous,director,writer	tt9243946
nm7984078	miscellaneous,director,writer	tt14676410
nm7984078	miscellaneous,director,writer	tt6838956
nm7984078	miscellaneous,director,writer	tt7975244
nm8002105	animation_department,visual_effects	tt10648342
nm8002105	animation_department,visual_effects	tt13176330
nm8002105	animation_department,visual_effects	tt5563932
nm8002105	animation_department,visual_effects	tt9243946
nm8021730	soundtrack,composer	tt1293847
nm8021730	soundtrack,composer	tt4116284
nm8021730	soundtrack,composer	tt4624424
nm8021844	miscellaneous	tt3215824
nm8021844	miscellaneous	tt1628841
nm8021844	miscellaneous	tt8289758
nm8021844	miscellaneous	tt9243946
nm8037173	animation_department	tt0462538
nm8043843	animation_department	tt0213203
nm8043843	animation_department	tt0462538
nm8045724	miscellaneous	tt0206512
nm8045724	miscellaneous	tt0462538
nm8056208	miscellaneous,art_department,stunts	tt5127574
nm8056208	miscellaneous,art_department,stunts	tt1920846
nm8056208	miscellaneous,art_department,stunts	tt4116284
nm8056208	miscellaneous,art_department,stunts	tt1885795
nm8146840	miscellaneous,writer,director	tt5761096
nm8146840	miscellaneous,writer,director	tt10016180
nm8146840	miscellaneous,writer,director	tt9243946
nm8146840	miscellaneous,writer,director	tt5779280
nm8156953	visual_effects,miscellaneous	tt4116284
nm8156953	visual_effects,miscellaneous	tt2034800
nm8156953	visual_effects,miscellaneous	tt2395427
nm8156953	visual_effects,miscellaneous	tt2908446
nm8175325	sound_department,camera_department,art_department	tt8755226
nm8175325	sound_department,camera_department,art_department	tt0993840
nm8175325	sound_department,camera_department,art_department	tt9243946
nm8175325	sound_department,camera_department,art_department	tt7504726
nm8192410	costume_department	tt1124037
nm8192410	costume_department	tt2250912
nm8192410	costume_department	tt9243946
nm8192410	costume_department	tt5095030
nm8249102	visual_effects,animation_department,actor	tt1620981
nm8249102	visual_effects,animation_department,actor	tt6189022
nm8249102	visual_effects,animation_department,actor	tt5117670
nm8249102	visual_effects,animation_department,actor	tt4116284
nm8308204	camera_department	tt4465220
nm8308204	camera_department	tt1333125
nm8311542	music_department,composer	tt13898514
nm8311542	music_department,composer	tt4116284
nm8311542	music_department,composer	tt0441881
nm8311542	music_department,composer	tt1847541
nm8391721	miscellaneous	tt5520392
nm8391721	miscellaneous	tt4827922
nm8391721	miscellaneous	tt1553659
nm8391721	miscellaneous	tt9243946
nm8448331	art_department	tt3014284
nm8448331	art_department	tt4116284
nm8497476	soundtrack,actor	tt4116284
nm8497476	soundtrack,actor	tt0320037
nm8497476	soundtrack,actor	tt2975590
nm8497476	soundtrack,actor	tt0363547
nm8501267	miscellaneous,producer	tt4116284
nm8501267	miscellaneous,producer	tt1396484
nm8501267	miscellaneous,producer	tt1241317
nm8501267	miscellaneous,producer	tt6139732
nm8510314	actress	tt4866982
nm8510314	actress	tt9243946
nm8545968	miscellaneous,actress	tt14235964
nm8545968	miscellaneous,actress	tt0175142
nm8545968	miscellaneous,actress	tt0117705
nm8546545		tt0257106
nm8575495	location_management	tt3032476
nm8575495	location_management	tt1628841
nm8575495	location_management	tt5052474
nm8575495	location_management	tt9243946
nm8577919	visual_effects	tt4116284
nm8577919	visual_effects	tt3896198
nm8577919	visual_effects	tt4154664
nm8577919	visual_effects	tt2316204
