movie_id	crew_id
tt0389790	nm7821861
tt0389790	nm7821862
tt0389790	nm7821863
tt0389790	nm7821864
tt0389790	nm7821865
tt0389790	nm7821866
tt0389790	nm7821867
tt0389790	nm7821868
tt0389790	nm7821869
tt0389790	nm7821870
tt0389790	nm7821871
tt0389790	nm7821872
tt0389790	nm7821873
tt0389790	nm7821875
tt0389790	nm7821876
tt0389790	nm7821877
tt0389790	nm7821878
tt0389790	nm7821879
tt0389790	nm7821880
tt0389790	nm7821881
tt0389790	nm7821882
tt0389790	nm7821883
tt0389790	nm7821884
tt0389790	nm7821885
tt0389790	nm7821886
tt0389790	nm7821887
tt0389790	nm7821888
tt0389790	nm7821889
tt0389790	nm7821890
tt2279373	nm7824088
tt5544384	nm7826051
tt4823776	nm7830218
tt2452042	nm7835931
tt3717532	nm7849770
tt2112096	nm7883947
tt5544384	nm7886398
tt4618398	nm7894762
tt3513498	nm7910312
tt4116284	nm7912391
tt9398640	nm7937628
tt4823776	nm7950481
tt2452042	nm7958943
tt2452042	nm7958944
tt2452042	nm7958948
tt2452042	nm7958949
tt2452042	nm7958950
tt2452042	nm7958953
tt2452042	nm7958955
tt3513498	nm7971545
tt3014284	nm7971545
tt4116284	nm7971545
tt4823776	nm7975863
tt9243946	nm7984078
tt5544384	nm7984113
tt2123146	nm7997775
tt4618398	nm8002994
tt1985949	nm8010565
tt4823776	nm8064375
tt5323662	nm8070122
tt5323662	nm8070123
tt2091256	nm8070360
tt9177882	nm8074759
tt0289408	nm8083237
tt0289408	nm8083239
tt5544384	nm8087155
tt2112096	nm8103815
tt0190641	nm8110045
tt9398640	nm8110333
tt4618398	nm8125888
tt3717532	nm8125888
tt0275277	nm8125889
tt4618398	nm8125889
tt3717532	nm8125889
tt4618398	nm8125890
tt4618398	nm8125896
tt3717532	nm8125896
tt3717532	nm8125897
tt4618398	nm8125897
tt3717532	nm8125898
tt4618398	nm8134270
tt3717532	nm8134270
tt1985949	nm8148773
tt1985949	nm8148774
tt6095472	nm8148774
tt1985949	nm8148777
tt1985949	nm8148778
tt1985949	nm8148779
tt1985949	nm8148780
tt4116284	nm8156953
tt4943998	nm8158451
tt1985949	nm8158788
tt4877122	nm8158788
tt0120389	nm8159590
tt0120389	nm8159591
tt2123146	nm8177908
tt3014284	nm8183991
tt0289408	nm8197084
tt0235679	nm8199786
tt0235679	nm8199788
tt0210234	nm8199791
tt0235679	nm8199791
tt0235679	nm8199792
tt0210234	nm8199792
tt0235679	nm8199796
tt2967286	nm8217041
tt6095472	nm8224748
tt4618398	nm8225357
tt4618398	nm8228643
tt3717532	nm8228645
tt2091256	nm8244591
tt4823776	nm8244591
tt5544384	nm8256285
tt4618398	nm8256358
tt2112096	nm8257995
tt0485323	nm8272816
tt5323662	nm8282756
tt6193408	nm8283760
tt2112096	nm8303813
tt2112096	nm8303815
tt2112096	nm8303816
tt2112096	nm8303818
tt2112096	nm8303819
tt2112096	nm8303820
tt2112096	nm8303821
tt2112096	nm8303822
tt2112096	nm8303823
tt2112096	nm8303824
tt2112096	nm8303825
tt2112096	nm8303826
tt2112096	nm8303827
tt2112096	nm8303828
tt4618398	nm8318015
tt0485323	nm8331756
tt0275277	nm8359318
tt0275277	nm8359322
tt1985949	nm8421758
tt1985949	nm8423601
tt1985949	nm8423602
tt0392878	nm8432153
tt2091256	nm8437948
tt3014284	nm8448331
tt4116284	nm8448331
tt5544384	nm8473510
tt5544384	nm8485033
tt4823776	nm8491161
tt4116284	nm8497476
tt4116284	nm8501267
tt6193408	nm8506713
tt1985949	nm8537961
tt1985949	nm8537962
tt3513498	nm8540920
tt2091256	nm8542019
tt1942884	nm8542222
tt4823776	nm8563806
tt4116284	nm8577919
tt3513498	nm8578642
tt5323662	nm8580579
tt4877122	nm8611651
tt4823776	nm8622243
tt6290024	nm8624867
tt6290024	nm8628593
tt2967286	nm8634941
tt0120389	nm8638693
tt0120389	nm8638694
tt0235679	nm8641575
tt0348124	nm8650885
tt3717532	nm8662789
tt2091256	nm8669609
tt1985949	nm8682180
tt1213644	nm8692482
tt4116284	nm8697990
tt6193408	nm8699310
tt5323662	nm8709258
tt5323662	nm8709259
tt2112096	nm8710388
tt5323662	nm8712239
tt5323662	nm8712242
tt5323662	nm8712244
tt5323662	nm8712245
tt5323662	nm8712299
tt5323662	nm8712300
tt5323662	nm8712301
tt0403703	nm8733387
tt2091256	nm8736508
tt6193408	nm8754657
tt4116284	nm8764924
tt4116284	nm8765587
tt4116284	nm8765588
tt6095472	nm8768105
tt0114563	nm8769604
tt4823776	nm8771226
tt4116284	nm8774523
tt4116284	nm8774525
tt3513498	nm8774525
tt3014284	nm8774526
tt4116284	nm8774526
tt3014284	nm8774529
tt3717532	nm8777527
tt3513498	nm8783980
tt3014284	nm8783980
tt3513498	nm8789454
tt3717532	nm8794692
tt4618398	nm8794692
tt4618398	nm8794795
tt4618398	nm8795347
tt3717532	nm8795347
tt5323662	nm8795386
tt0113820	nm8797573
tt3014284	nm8799660
tt4116284	nm8799660
tt9177882	nm8808098
tt9243946	nm8831686
tt9177882	nm8846241
tt3513498	nm8867019
tt4116284	nm8867019
tt0113820	nm8904676
tt6095472	nm8912653
tt4877122	nm8912653
tt2091256	nm8932138
tt4116284	nm8956030
tt4823776	nm8957777
tt9243946	nm8963919
tt9243946	nm8978086
tt3513498	nm8984019
tt0348124	nm8984296
tt0348124	nm8984303
tt0348124	nm8984304
tt4116284	nm8985147
tt3014284	nm8985147
tt0348124	nm8988669
tt2091256	nm8997263
tt3014284	nm8998943
tt4116284	nm8998943
tt3513498	nm8998943
tt4823776	nm9000707
tt1985949	nm9005479
tt6095472	nm9010926
tt5323662	nm9014224
tt5323662	nm9015053
tt5323662	nm9015054
tt4618398	nm9015056
tt3717532	nm9015056
tt5323662	nm9015056
tt5323662	nm9015057
tt5323662	nm9015081
tt5323662	nm9015084
tt5323662	nm9015086
tt5323662	nm9015087
tt5323662	nm9018814
tt5323662	nm9018816
tt5323662	nm9018817
tt5323662	nm9018842
tt2091256	nm9019811
tt5323662	nm9024353
tt5323662	nm9024355
tt5323662	nm9024439
tt2967286	nm9025220
tt2967286	nm9025281
tt2967286	nm9025284
tt2967286	nm9025286
tt2967286	nm9025299
tt2967286	nm9025305
tt5544384	nm9025309
tt2967286	nm9025309
tt3014284	nm9025661
tt5323662	nm9026650
tt4618398	nm9026781
tt3717532	nm9026781
tt6095472	nm9043317
tt0389790	nm9054338
tt9243946	nm9058329
tt2091256	nm9058526
tt5544384	nm9060465
tt4116284	nm9066325
tt4823776	nm9113353
tt5323662	nm9120221
tt5323662	nm9120225
tt5323662	nm9120228
tt5323662	nm9120229
tt5323662	nm9120233
tt5323662	nm9120236
tt5323662	nm9120237
tt5323662	nm9120239
tt5323662	nm9120240
tt5323662	nm9120241
tt5323662	nm9120242
tt5323662	nm9120243
tt5323662	nm9120244
tt5323662	nm9120245
tt5323662	nm9120246
tt5323662	nm9132623
tt5323662	nm9132625
tt5323662	nm9132628
tt5323662	nm9132645
tt5323662	nm9132647
tt5323662	nm9132658
tt4877122	nm9138270
tt4877122	nm9138272
tt6095472	nm9143382
tt5323662	nm9144272
tt5323662	nm9144286
tt5323662	nm9144287
tt5323662	nm9144288
tt5323662	nm9144289
tt5323662	nm9144290
tt3717532	nm9146303
tt4877122	nm9167469
tt3717532	nm9182071
tt1490017	nm9204084
tt4116284	nm9204085
tt3717532	nm9207002
tt4877122	nm9210241
tt4943998	nm9219507
tt2091256	nm9231892
tt4618398	nm9233045
tt4618398	nm9247409
tt3717532	nm9249123
tt4618398	nm9249123
tt4618398	nm9249632
tt4618398	nm9249633
tt3717532	nm9249634
tt4618398	nm9249634
tt4823776	nm9250106
tt9177882	nm9252525
tt3014284	nm9254403
tt3513498	nm9260143
tt3014284	nm9260143
tt3014284	nm9269930
tt3014284	nm9269931
tt3014284	nm9269932
tt3014284	nm9269933
tt3014284	nm9269934
tt3014284	nm9269935
tt3014284	nm9269938
tt3014284	nm9269939
tt5323662	nm9277140
tt4823776	nm9291143
tt3513498	nm9292377
tt3014284	nm9292377
tt5323662	nm9301713
tt5323662	nm9302427
tt5544384	nm9322121
tt5544384	nm9322127
tt6193408	nm9328030
tt5544384	nm9329856
tt4823776	nm9339674
tt4116284	nm9343771
tt3014284	nm9359358
tt3014284	nm9359360
tt3014284	nm9359361
tt1743720	nm9384692
tt4877122	nm9420510
tt4823776	nm9422297
tt6095472	nm9427418
tt6095472	nm9458826
tt0491703	nm9459306
tt0491703	nm9459309
tt4823776	nm9465187
tt6193408	nm9473125
tt0289408	nm9477438
tt0175142	nm9503130
tt9177882	nm9503287
tt3513498	nm9525145
tt3014284	nm9533865
tt3513498	nm9533865
tt3014284	nm9544188
tt3513498	nm9544188
tt2112096	nm9556634
tt5544384	nm9567049
tt6193408	nm9571778
tt6095472	nm9599500
tt6193408	nm9608279
tt4877122	nm9619662
tt4877122	nm9619664
tt5544384	nm9632260
tt2091256	nm9634455
tt6095472	nm9644153
tt4116284	nm9644771
tt3513498	nm9659341
tt4618398	nm9662916
tt3513498	nm9675850
tt9177882	nm9737560
tt3513498	nm9747314
tt3717532	nm9797007
tt3513498	nm9804594
tt3014284	nm9804594
tt0455326	nm9808159
tt3014284	nm9817925
tt4618398	nm9838194
tt3717532	nm9849313
tt4618398	nm9851606
tt0799949	nm9857839
tt4823776	nm9883848
tt4823776	nm9883850
tt4618398	nm9898376
tt0257106	nm9908849
tt0257106	nm9908850
tt0257106	nm9908851
tt0257106	nm9908852
tt0257106	nm9908853
tt0257106	nm9908854
tt0257106	nm9908855
tt0257106	nm9908856
tt0257106	nm9908858
tt0257106	nm9908859
tt0257106	nm9908860
tt4116284	nm9922728
tt0795461	nm9935474
tt0795461	nm9935477
tt0795461	nm9935478
tt0795461	nm9935481
tt0795461	nm9935485
tt0795461	nm9935486
tt0795461	nm9935487
tt0795461	nm9935488
tt0795461	nm9935489
tt0795461	nm9935490
tt0795461	nm9935491
tt0795461	nm9935492
tt0795461	nm9935493
tt0795461	nm9935494
tt0795461	nm9935495
tt0795461	nm9935496
tt0795461	nm9935497
tt0795461	nm9935498
tt0795461	nm9935499
tt0795461	nm9935500
tt0795461	nm9935501
tt0795461	nm9935502
tt0795461	nm9935503
tt0795461	nm9935504
tt0795461	nm9935505
tt0795461	nm9935506
tt0795461	nm9935507
tt0795461	nm9935508
tt0795461	nm9935510
tt0795461	nm9935511
tt0795461	nm9935512
tt0795461	nm9935513
tt0795461	nm9935514
tt0795461	nm9935515
tt0795461	nm9935516
tt0795461	nm9935573
tt0795461	nm9935574
tt0795461	nm9935575
tt0795461	nm9935576
tt4823776	nm9984998
