ID	NAME	BIRTH	DEATH	PROFESSION	MOVIES
nm2509063	Kayo Hikiyama	\N	\N	animation_department,miscellaneous	tt5323662,tt3114376,tt2098308,tt4539114
nm2509745	Sayaka Ikeda	\N	\N	animation_department	tt5323662,tt1118804,tt4539114,tt3458374
nm2509776	Hana Hosoda	\N	\N	animation_department	tt5323662,tt4539114,tt2340841,tt1118804
nm2509931	Gina Accardi	\N	\N	miscellaneous,costume_department,costume_designer	tt0795461,tt3205802,tt0972412,tt2391464
nm2510434	Mariko Takahashi	\N	\N	animation_department	tt5323662,tt4539114,tt1118804,tt3114376
nm2510552	Aya Toyosawa	\N	\N	animation_department,art_department	tt5323662,tt1118804,tt6915208,tt8652818
nm2511895	Naoki Hosokawa	\N	\N	animation_department,art_department,art_director	tt5323662,tt7078180,tt0940874,tt4539114
nm2514380	Karen Wentzell	\N	\N	producer,production_manager,writer	tt0425601,tt1337032,tt2429840,tt0290988
nm2514542	Emi Ebisu	\N	\N	animation_department,art_department	tt5323662,tt0940874,tt1572781,tt1118804
nm2514979	Nathalie Devriese	\N	\N	animation_department	tt0099472,tt0098924,tt0090667,tt0324572
nm2515785	Manny Palad	\N	\N	visual_effects,actor,art_department	tt0443431,tt0427206,tt1051981,tt0920467
nm2516127	Murray Gershenz	1922	2013	actor	tt0806147,tt1119646,tt1155056,tt0790628
nm2516582	Anne Globe	1963	\N	miscellaneous	tt0389790
nm2516919	Craig Simpson	\N	\N	animation_department,camera_department,visual_effects	tt4877122,tt1631867,tt0138749,tt6182908
nm2516981	Hideto Tanaka	\N	\N	animation_department,miscellaneous	tt4618398,tt1785394,tt0469008,tt1244322
nm2518118	Taichi Ishidate	\N	\N	director,art_department,animation_department	tt5323662,tt0328739,tt3114376,tt7078180
nm2520025	Yoshiaki Iwata	\N	\N	animation_department	tt0210234,tt0297994
nm2520033	Jean Pierre Ochoa	\N	\N	transportation_department	tt0806147,tt0463959,tt0780566,tt0486420
nm2520349	Rita DeNicola	\N	\N	editorial_department,miscellaneous	tt0425601,tt0819735,tt0945565
nm2521388	Imani Irving	\N	\N	miscellaneous	tt1190617,tt3921180,tt0363307,tt0945525
nm2523481	Aki Maeda	\N	\N	animation_department,art_department	tt3717532,tt4618398,tt0860907,tt1859496
nm2523787	Claire Xavier	\N	\N	visual_effects,animation_department,miscellaneous	tt0113198,tt0116583,tt0088748
nm2523799	Hisako Tanabe	\N	\N	animation_department	tt0190641,tt0091794,tt2643808,tt0158628
nm2525675	Esther H. Lee	\N	\N	animation_department,editorial_department,miscellaneous	tt0462538,tt0096697,tt0182576,tt0197148
nm2527026	Carole Knaus	\N	\N	art_department	tt0799949
nm2527687	Wayne Wendland	\N	\N	art_department	tt0117128,tt0101775
nm2527974	Gerald O'Halloran	\N	\N	art_department	tt0799949
nm2531137	Mary Matthews	\N	\N	costume_department,costume_designer,camera_department	tt0799949,tt1512235,tt1213644,tt0805570
nm2531693	Young Baek	\N	\N	art_department,assistant_director,animation_department	tt0134067,tt0118984,tt0122337,tt0182576
nm2531944	Ahmed B. Badran	\N	\N	actor	tt0392878,tt0431197
nm2536453	Kokoro Kikuchi	\N	\N	actress	tt4618398,tt5450628,tt6342474,tt3717532
nm2536725	Bradford D. Smith II	\N	\N	art_department,animation_department	tt0455326,tt2818496,tt0854504,tt9134982
nm2540211	Hélène Godefroy	\N	\N	animation_department	tt0099472,tt0098924,tt0371552,tt0101076
nm2541595	Joe Pitt	\N	\N	animation_department,art_department,director	tt2091256,tt2267968,tt0780521,tt2850386
nm2541818	Joseph Fleming	\N	\N	art_department,camera_department	tt1333125,tt9686708,tt1082886,tt2562232
nm2543171	Jackie Salmon	\N	\N	make_up_department	tt0362120
nm2546402	Hiroshi Kanno	\N	\N	animation_department,art_department	tt3717532,tt4618398,tt2374144,tt1636780
nm2547385	Gyula Szabó	\N	\N	animation_department,art_department,art_director	tt0134067,tt0179955,tt0401559,tt0498525
nm2547963	Scott Richard	\N	\N	assistant_director,location_management	tt0425601,tt0816616
nm2548405	Kanetoshi Kamimoto	\N	\N	animation_department	tt5544384,tt0390733,tt2643808,tt2250192
nm2550655	Andrew Levy	\N	\N	miscellaneous	tt0112572,tt0113314,tt0116675
nm2553984	Hampton Kelly	\N	\N	actor,soundtrack	tt0425601,tt2088980
nm2557796	Dennis Galozo	\N	\N	special_effects	tt0362120,tt0327554,tt0183523
nm2559264	Wyn Crowson	\N	\N	actor	tt0425601
nm2559793	Nicole Nikerson	\N	\N	actress	tt0425601
nm2562693	Glenn Martin	\N	\N	make_up_department,animation_department	tt0362120,tt0460780,tt2158600,tt1461312
nm2564917	Cadence MacMichael	\N	\N	actress	tt0425601,tt1343750,tt2013230,tt2027246
nm2565247	Linda J. Brooks	\N	\N	actress	tt0425601
nm2567436	Cesa Mora	\N	\N	stunts	tt0113820
nm2567587	Oskar Rodriguez	1986	\N	actor,producer,writer	tt2325989,tt5328008,tt0338096
nm2567732	Josh Lindquist	\N	\N	miscellaneous,actor,writer	tt2279373,tt17022810,tt3451984,tt3295796
nm2572301	Chul-ho Kim	\N	\N	producer,miscellaneous,animation_department	tt2279373,tt0115641,tt0462538,tt0318155
nm2579070	Desiree Evans Millender	\N	\N	make_up_department	tt0362120
nm2579607	Bung Chul Yea	\N	\N	miscellaneous	tt0462538,tt0108734,tt0112065,tt0115641
nm2581140	Becca Glesby	\N	\N	costume_department,costume_designer	tt0362120,tt2089665
nm2582272	Yong Nam Park	\N	\N	miscellaneous,animation_department,visual_effects	tt2279373,tt0345950,tt0462538,tt0115641
nm2583443	Nick DeBoar	\N	\N	visual_effects,special_effects,animation_department	tt1490017,tt0416315,tt5461944,tt1343092
nm2583600	Rosemary Harris	\N	\N	make_up_department	tt0362120
nm2586640	Stuart Bam	1984	\N	miscellaneous,camera_department,art_department	tt1985949,tt0841046,tt0478311,tt10826054
nm2587418	Machine Gun Fellatio	\N	\N	soundtrack,actor,composer	tt0806147,tt0244357,tt0393685,tt15101610
nm2591067	Sung Ji Young	\N	\N	animation_department	tt4618398,tt1209386,tt1566528,tt3717532
nm2591093	Januel Mercado	1984	\N	director,art_department,animation_department	tt3513498,tt3014284,tt1302011,tt1911658
nm2592384	Na Young Kim	\N	\N	visual_effects,animation_department,camera_department	tt0345950,tt0462538,tt0287467
nm2597911	Eric Walendzinski	\N	\N	sound_department	tt1333125,tt1931435,tt1120985,tt3531824
nm2598002	Marc Headley	\N	\N	visual_effects	tt5111874,tt0464799,tt0472242,tt0419373
nm2601267	Monica Sabedra	\N	\N	make_up_department	tt0426592,tt0418763,tt1013752,tt0421206
nm2607008	Patrick Gallaway	\N	\N	stunts,actor,producer	tt1213644,tt1860357,tt0491175,tt1336617
nm2609722	Jenn Carroll	\N	\N	miscellaneous,producer,editorial_department	tt9243946,tt3032476,tt0903747,tt0210405
nm2610425	Chrissie Fit	1984	\N	actress,writer,producer	tt2325989,tt8494614,tt4765284,tt2848292
nm2613157	Adam Kleiman	\N	\N	miscellaneous	tt0426592,tt0463034,tt0337784
nm2619717	Gregory Naud	\N	\N	animation_department	tt1490017,tt5117670,tt1402488,tt4116284
nm2622640	Barbara Gorden	\N	\N	miscellaneous	tt0257106
nm2627423	Tianna Mockett	\N	\N	art_department,miscellaneous	tt1213644,tt1512235,tt1073498,tt1666186
nm2627593	James Young	\N	\N	art_department,animation_department,miscellaneous	tt6193408,tt2872750,tt1430626,tt0312004
nm2629977	Yuta Kasama	\N	\N	actor,miscellaneous	tt0485323
nm2630032	Seiko Endoji	\N	\N	visual_effects,animation_department,miscellaneous	tt0220099,tt0349934,tt6403382,tt0417183
nm2632452	Ron Hohauser	\N	\N	producer,executive	tt0491703,tt0903135,tt0910865,tt0803093
nm2637578	Tomoe Ookubo	\N	\N	animation_department	tt4618398,tt0390733,tt3717532,tt0423731
nm2638872	Mitchell Loidolt	1982	\N	animation_department,art_department,writer	tt1333125,tt1512235,tt2133326,tt0988083
nm2640635	Philippe Ferin	\N	\N	animation_department	tt0113198,tt0114308,tt0116583,tt0387741
nm2641160	Molly Britt	\N	\N	miscellaneous	tt0455326
nm2641245	Milton Scott	\N	\N	miscellaneous	tt0455326
nm2642957	Akiko Kazato	\N	\N	animation_department	tt3717532,tt0808506,tt0193253,tt3114390
nm2644889	Rattiya Suprakob	\N	\N	visual_effects	tt0257106,tt0160127
nm2646276	Kate Friedricks	\N	\N	art_department	tt0110169
nm2646575	Kuniko Iwaya	\N	\N	animation_department	tt0485323,tt1474276,tt0808506,tt1569923
nm2646652	Lawrence Hamashima	\N	\N	miscellaneous,visual_effects,art_department	tt0389790,tt0481499,tt0119498,tt0892782
nm2650850	Hiroshi Fukuda	\N	\N	camera_department,cinematographer,visual_effects	tt0275277,tt0138919,tt2643808,tt0104652
nm2651529	Michael Klein	1978	\N	soundtrack,actor,music_department	tt1213644,tt1606378,tt1093357,tt0489099
nm2652530	Michael Nichols	\N	\N	sound_department	tt0425601,tt0906326,tt0172754
nm2658684	Alain Rémy	\N	\N	animation_department,actor,writer	tt0099472,tt0179552,tt1965148,tt1448777
nm2659730	Tom Park	\N	\N	animation_department	tt0314166,tt0115200
nm2671859	Chris Russell	\N	\N	visual_effects,animation_department	tt1490017,tt1446714,tt2015381,tt3896198
nm2672633	Kevin Fairbairn	\N	\N	camera_department	tt3513498,tt3829266,tt3717490,tt0770828
nm2672760	Amanda Aug	\N	\N	animation_department	tt0455326,tt0297494
nm2674382	Andrew W. Robinson	\N	\N	visual_effects,miscellaneous,director	tt0455326,tt3166944,tt0937347,tt1779401
nm2674401	Lauren Henneberg	\N	\N	miscellaneous,actress,director	tt0455326,tt1567432,tt1641385,tt4602516
nm2674419	Stephen Casa	\N	\N	music_department,camera_department,composer	tt0348124,tt0120131,tt1043849,tt1245098
nm2675626	Andrea Castagnoli	\N	\N	animation_department,visual_effects	tt4116284,tt0800320,tt0499549,tt0443649
nm2676381	Jeff Gunn	\N	\N	sound_department,actor	tt1213644,tt0364961,tt0844441,tt0333766
nm2676454	Mi-kyung Kim	\N	\N	animation_department,visual_effects,production_manager	tt0275277,tt1641384,tt13804084,tt0106364
nm2676752	Takahiro Takano	\N	\N	actor	tt0485323,tt2496624,tt0419280,tt2759698
nm2679918	Ryusuke Shiino	\N	\N	animation_department,production_designer,art_director	tt3717532,tt0143004,tt0142895,tt0928094
nm2680151	Kengo Komada	1974	\N	actor	tt0485323,tt1263006,tt0471414,tt1926815
nm2682398	Joanne Totten	\N	\N	art_department	tt0362120,tt10310140,tt9354842,tt1259571
nm2683129	Kwang-bae Park	\N	\N	animation_department,miscellaneous	tt0289408,tt0278238,tt0482870,tt1305826
nm2685245	Gino Sepe	\N	\N	editorial_department	tt0799949
nm2689550	Tracette Hillman	\N	\N	miscellaneous,assistant_director,producer	tt6095472,tt3564472,tt5822564,tt5113040
nm2693189	Helen Javes	\N	\N	art_department,art_director	tt2872750,tt0983983,tt13873952,tt1430626
nm2693922	Hyesook Kim	\N	\N	animation_department,visual_effects	tt4877122,tt4633694,tt7488208,tt1628841
nm2696095	Chang Ho Lee	\N	\N	animation_department,miscellaneous	tt2279373,tt0206512,tt8146760,tt0890874
nm2698723	Derek Dean	\N	\N	art_department,cinematographer,sound_department	tt0426592,tt2209764,tt9032400,tt0993840
nm2699956	Jared Dudley	1985	\N	actor	tt1333125,tt6187320,tt5161934,tt2136935
nm2700261	Das Petrou	\N	\N	animation_department,art_director,art_department	tt0113198,tt0090315,tt0119947,tt0099472
nm2701841	Grant Lee	1965	\N	animation_department,art_department,assistant_director	tt0462538,tt0115226,tt0096697,tt0112064
nm2702946	Vincenzo Cutri	\N	\N	art_department	tt0306841,tt1046997,tt1618371,tt0384766
nm2703088	Daniel E. Lewis	\N	\N	camera_department	tt0426592,tt1399103,tt10161886,tt1386697
nm2703846	Marcus Boos	\N	\N	visual_effects	tt4116284,tt3513498,tt6679794,tt5758778
nm2706545	Simon Wu	\N	\N	writer	tt4823776,tt2717380,tt1307614
nm2706880	Yoshimi Nakajima	\N	\N	miscellaneous,producer	tt5323662,tt0328739,tt2340841,tt2697872
nm2710735	Nick Lenard	\N	\N	animation_department	tt0462538,tt0833960
nm2711936	James Salter	\N	\N	art_department	tt0466342,tt1052024
nm2713666	Yûsuke Satô	\N	\N	animation_department,art_department,actor	tt4618398,tt0423731,tt6733874,tt0409536
nm2718436	Susumu Matsunaga	\N	\N	animation_department,art_department,costume_designer	tt0275277,tt1945730,tt1910272,tt0994314
nm2719880	Yôhei Nishiwaki	\N	\N	animation_department	tt0275277,tt5323662,tt0205451,tt2576852
nm2721058	Winfield Han	\N	\N	miscellaneous	tt0389790,tt0125664
nm2726103	Chung Nin Chan	\N	\N	animation_department	tt0389790,tt0318220,tt0413267
nm2730724	Ashley Nicole Black	\N	\N	writer,actress,miscellaneous	tt0462538,tt10986410,tt5323988,tt9698520
nm2731957	Turner Walker	\N	\N	make_up_department,actor	tt0426592,tt1078583,tt0490087,tt1213644
nm2732937	Jason D. Warnesky	\N	\N	animation_department,art_department	tt0462538,tt9184820,tt1139628,tt2861424
nm2735837	Graham Denman	\N	\N	actor,art_department,director	tt1213644,tt4045894,tt3575258,tt6798766
nm2738792	Nussbaumer Petra	\N	\N	art_department	tt0806147,tt0481369
nm2739417	Toshiharu Kumaoka	\N	\N	animation_department	tt0190641,tt1910272,tt0475192,tt0488266
nm2741280	Frédéric Vervisch	\N	\N	art_department,animation_department	tt0113198,tt0383718,tt0348983,tt0236899
nm2742998	Jeff Chlebus	1983	\N	miscellaneous,script_department,writer	tt0426592,tt5862660,tt11639952,tt3551096
nm2745613	Mary Orario-Natale	\N	\N	animation_department	tt0462538,tt0096697,tt4042474,tt1139628
nm2749126	Katsutoshi Nagasawa	\N	\N	composer,soundtrack	tt0110169,tt5465746,tt2550456,tt0351290
nm2751224	Yolanda Ferraloro	\N	\N	music_department,writer	tt9398640,tt6217106,tt0469689,tt0499493
nm2753192	Jeremiah Hu	\N	\N	actor	tt0426592,tt0413573,tt0790772,tt1282140
nm2754152	Alston Symonds	\N	\N	transportation_department	tt0425601,tt0475944,tt0816616
nm2757015	Matthew Ackerson	\N	\N	miscellaneous,camera_department,assistant_director	tt1333125,tt1433822,tt1147684,tt1636826
nm2760331	Donald Akes	1963	2011	camera_department	tt1213644,tt0780571,tt1242432,tt1217613
nm2768590	Chelsea Bate	\N	\N	actress	tt0306841
nm2770268	J. Lauren Jackson	\N	\N	art_department,set_decorator,art_director	tt2279373,tt5089534,tt2017109,tt3543006
nm2772408	Ron Léroy	\N	\N	actor	tt0799949,tt0997038,tt4252680,tt0460958
nm2773021	Guillaume Bélanger	\N	\N	animation_department	tt1985949,tt2398241,tt4633694,tt2245084
nm2773049	Jamie Dawkins	\N	\N	animation_department,visual_effects	tt0113198,tt4257926,tt2097333,tt4508316
nm2773588	Charity Schubert	\N	\N	actress,miscellaneous	tt1213644,tt0481536,tt0411951,tt0857275
nm2778236	George Crawford	\N	\N	art_department	tt0799949,tt0372588,tt12718772
nm2780042	Ben George	\N	\N	miscellaneous,visual_effects,special_effects	tt0389790,tt2267968,tt0481499,tt2386490
nm2782211	Mathieu Walsh	\N	\N	animation_department,visual_effects	tt1490017,tt0983193,tt3554046,tt1493210
nm2787234	Gustavo Hernandez	\N	\N	art_department	tt0799949,tt0119848
nm2790134	Eric Sizemore	\N	\N	miscellaneous	tt1213644,tt0411951,tt1151359,tt1042877
nm2791639	Peter R. Brown	\N	2021	animation_department,art_department,visual_effects	tt0113198,tt0178127,tt0117705,tt0104254
nm2800194	Nicholas Day	\N	\N	art_department,miscellaneous,actor	tt0455326,tt0465849,tt0465774
nm2802792	David Williams	\N	\N	animation_department,visual_effects,director	tt1490017,tt1219342,tt4116284,tt0463854
nm2804153	Tsukasa Koitabashi	\N	\N	production_manager,producer,miscellaneous	tt0190641,tt10383630,tt9760504,tt3422622
nm2804503	Matt Jones	1981	\N	actor,director,producer	tt9243946,tt10329024,tt2660806,tt0903747
nm2804656	Miki Kuribayashi	\N	\N	animation_department	tt0190641,tt0247877,tt0488266,tt0347791
nm2804733	Mitsue Akiyama	\N	\N	animation_department	tt0114563,tt1384590,tt0469008,tt0875609
nm2804983	Andrew Hudec	\N	\N	animation_department,visual_effects	tt4877122,tt4633694,tt1985966,tt1298649
nm2805170	Toshiko Itokawa	\N	\N	animation_department	tt0485323,tt0875609,tt0778631,tt0781012
nm2805697	John Cohen	\N	\N	producer,miscellaneous,writer	tt1985949,tt1323594,tt1411704,tt0358082
nm2806169	Jerad Janke	\N	\N	location_management,miscellaneous	tt1213644,tt1133995,tt1032817,tt1046997
nm2806170	Takeshi Fukuta	\N	\N	producer	tt0235679,tt0875609,tt1000095,tt0420076
nm2808584	Michiyoshi Minamisawa	\N	\N	sound_department,miscellaneous,producer	tt0190641,tt8108230,tt7742120,tt1226251
nm2808964	A.J. Conrad	\N	\N	animation_department	tt2452042,tt1436562,tt0848537,tt3416828
nm2810621	Olivia Mattingly	\N	\N	actress	tt0389790,tt1446192
nm2812869	Javier Pozo Luchena	\N	\N	animation_department	tt0099472,tt0107745,tt0096842
nm2813405	Joe Guillette	\N	\N	art_department,art_director,visual_effects	tt1743720,tt1068641,tt1377395,tt1397018
nm2813703	Monique Buchens	\N	\N	animation_department	tt0113198,tt0103542,tt0114108,tt1977969
nm2813919	Nicolas Attié	\N	\N	animation_department	tt0113198,tt0146063,tt0346900,tt0307050
nm2813960	Constance Allen	\N	\N	animation_department,art_department,visual_effects	tt0345950,tt0117705,tt0129167,tt0181739
nm2814188	José Sánchez Alonso	\N	\N	animation_department,writer,director	tt0099472,tt0168856,tt0371552,tt3228062
nm2818781	In Soo Ahn	\N	\N	animation_department	tt2279373,tt0206512,tt0294097,tt0318233
nm2821760	Mike Hileman	\N	\N	miscellaneous	tt0322802,tt0112095,tt1837169,tt3468670
nm2822425	Pascal Ropars	\N	\N	animation_department,art_department,director	tt0099472,tt0101076,tt0098924,tt1364483
nm2823165	Rene Vega	\N	\N	animation_department	tt0462538,tt0206512,tt15829632,tt0096697
nm2823372	Asuka Yamanaka	\N	\N	animation_department	tt0210234,tt0216859,tt0184872,tt0265018
nm2823444	Mitsuko Taniguchi	\N	\N	animation_department	tt0210234,tt0243558,tt0184872,tt0148699
nm2823981	Odile Pérrin	\N	\N	animation_department,production_manager,miscellaneous	tt0099472,tt0424603,tt0297753,tt0098924
nm2824853	Christian Simon	\N	\N	animation_department	tt0099472,tt0324572,tt0220159,tt0098924
nm2826033	Kimiaki Nagumo	\N	\N	animation_department	tt0114563,tt0807703,tt0170180,tt0195542
nm2827268	Colby Bluth	\N	\N	animation_department,visual_effects	tt0220099,tt0118617,tt0963966
nm2827692	Carmen Núñez	\N	\N	animation_department	tt0099472,tt0497288,tt4629566,tt0346900
nm2827768	Javier Granados	\N	\N	animation_department	tt0113198,tt6058460,tt0446701,tt2816044
nm2828020	Charo Moronta	\N	\N	animation_department	tt0099472,tt0096742,tt0283808,tt0104622
nm2829011	Scott Cohn	\N	\N	art_department	tt1144539,tt9125214,tt2962984,tt0318220
nm2830522	Rachel Boulden	\N	\N	art_department,art_director,location_management	tt1114677,tt1495997,tt1289419,tt1073241
nm2830571	Ayako Misono	\N	\N	animation_department	tt0210234,tt0190641,tt0247877,tt0444994
nm2831419	Michael Douaud	\N	\N	animation_department,art_department	tt0099472,tt0301836,tt0124232,tt0297753
nm2831524	Corinne Bretel	\N	\N	animation_department	tt0099472,tt0202207,tt1677689,tt1378119
nm2831612	Gwen Delalande-Roche	\N	\N	animation_department	tt0099472,tt0096869,tt0096842,tt0179552
nm2831972	T.J. Sebren	\N	\N	camera_department	tt1213644,tt1175491,tt1151359,tt1242432
nm2833106	Wesley 'Lito' T. Paguio	1953	\N	animation_department,art_department,miscellaneous	tt0345950,tt0417299,tt8271176,tt1877889
nm2834510	Nol L. Meyer	\N	\N	animation_department,visual_effects	tt0389790,tt2224026,tt0138749,tt0120794
nm2836457	Robin Russell	\N	\N	actor	tt0345950
nm2837052	Tonya Allen	\N	\N	stunts,writer,producer	tt0362120,tt0787475,tt1337057,tt7616798
nm2838522	Prince Justin Atkinson	\N	\N	location_management,actor,stunts	tt3513498,tt12412888,tt7374948,tt13978306
nm2842532	Sotiris Loukatos	\N	\N	sound_department	tt4116284,tt1109624,tt3014284,tt3332064
nm2849249	Brett Gehrs	\N	\N	animation_department,production_manager	tt0220099,tt0096697
nm2851671	Savastian Padilla	\N	\N	actor	tt0392878
nm2853080	Doug Harrison	\N	\N	music_department,actor	tt0100740,tt0077485
nm2855681	Tatsu Matsunaga	\N	\N	animation_department	tt2967286,tt1726286,tt6344664,tt0791205
nm2856538	Sam Cohen	1999	\N	actor	tt0426592,tt1706601,tt1800307,tt0452046
nm2856631	Heidi Daven	\N	\N	animation_department,miscellaneous	tt0105616,tt0111333,tt0117705,tt0120800
nm2856880	Viorel Voronca	\N	\N	animation_department	tt0462538,tt0318155,tt0129167,tt0181739
nm2860202	Marinka Sjoberg	\N	\N	producer,manager,location_management	tt0120389,tt1464786,tt1152254
nm2860845	Rick Shaw	\N	\N	stunts,actor,special_effects	tt0120389,tt0204993,tt2433040,tt2484254
nm2864367	Don McGrath	\N	\N	animation_department,director,writer	tt0306841,tt0818577,tt0072562,tt0271320
nm2864425	Trena Edwards	\N	\N	miscellaneous,casting_department,actress	tt1213644,tt1320253,tt0999913,tt0411951
nm2866392	Pete Pegas	\N	\N	miscellaneous	tt0257106,tt0141842,tt0119336
nm2869717	Aiko Nagatsu	\N	\N	art_department	tt0407121,tt0279967
